# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-01-26 17:32:46 -05:00	(natwebcaas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	1957-11-30			88.2				
USGS	430429089230301	GW	1957-12-01			88.16				
USGS	430429089230301	GW	1957-12-02			88.01				
USGS	430429089230301	GW	1957-12-03			88.1				
USGS	430429089230301	GW	1957-12-04			88.13				
USGS	430429089230301	GW	1957-12-05			88.15				
USGS	430429089230301	GW	1957-12-06			88.18				
USGS	430429089230301	GW	1957-12-07			88.37				
USGS	430429089230301	GW	1957-12-08			88.51				
USGS	430429089230301	GW	1957-12-09			88.51				
USGS	430429089230301	GW	1957-12-10			88.38				
USGS	430429089230301	GW	1957-12-11			88.59				
USGS	430429089230301	GW	1957-12-12			88.69				
USGS	430429089230301	GW	1957-12-13			88.69				
USGS	430429089230301	GW	1957-12-14			88.85				
USGS	430429089230301	GW	1957-12-15			88.92				
USGS	430429089230301	GW	1957-12-16			88.81				
USGS	430429089230301	GW	1957-12-17			88.67				
USGS	430429089230301	GW	1957-12-18			88.65				
USGS	430429089230301	GW	1957-12-19			88.48				
USGS	430429089230301	GW	1957-12-20			88.41				
USGS	430429089230301	GW	1957-12-21			88.46				
USGS	430429089230301	GW	1957-12-22			88.46				
USGS	430429089230301	GW	1957-12-23			88.29				
USGS	430429089230301	GW	1957-12-24			88.04				
USGS	430429089230301	GW	1957-12-25			88.06				
USGS	430429089230301	GW	1957-12-26			87.65				
USGS	430429089230301	GW	1957-12-30			87.46				
USGS	430429089230301	GW	1957-12-31			87.63				
USGS	430429089230301	GW	1958-01-01			87.63				
USGS	430429089230301	GW	1958-01-02			87.56				
USGS	430429089230301	GW	1958-01-03			87.78				
USGS	430429089230301	GW	1958-01-04			87.94				
USGS	430429089230301	GW	1958-01-05			88.05				
USGS	430429089230301	GW	1958-01-06			88.03				
USGS	430429089230301	GW	1958-01-07			88				
USGS	430429089230301	GW	1958-01-08			88.09				
USGS	430429089230301	GW	1958-01-09			88.11				
USGS	430429089230301	GW	1958-01-10			88.11				
USGS	430429089230301	GW	1958-01-11			88.3				
USGS	430429089230301	GW	1958-01-12			88.4				
USGS	430429089230301	GW	1958-01-13			88.39				
USGS	430429089230301	GW	1958-01-14			88.37				
USGS	430429089230301	GW	1958-01-15			88.46				
USGS	430429089230301	GW	1958-01-16			88.51				
USGS	430429089230301	GW	1958-01-17			88.6				
USGS	430429089230301	GW	1958-01-18			88.64				
USGS	430429089230301	GW	1958-01-19			88.62				
USGS	430429089230301	GW	1958-01-20			88.51				
USGS	430429089230301	GW	1958-01-21			88.35				
USGS	430429089230301	GW	1958-01-22			88.31				
USGS	430429089230301	GW	1958-01-23			88.41				
USGS	430429089230301	GW	1958-01-24			88.49				
USGS	430429089230301	GW	1958-01-25			88.49				
USGS	430429089230301	GW	1958-01-26			88.38				
USGS	430429089230301	GW	1958-01-27			88.04				
USGS	430429089230301	GW	1958-01-28			88.24				
USGS	430429089230301	GW	1958-01-29			88.28				
USGS	430429089230301	GW	1958-01-30			88.36				
USGS	430429089230301	GW	1958-01-31			88.39				
USGS	430429089230301	GW	1958-02-01			88.4				
USGS	430429089230301	GW	1958-02-02			88.23				
USGS	430429089230301	GW	1958-02-03			88.06				
USGS	430429089230301	GW	1958-02-04			88.01				
USGS	430429089230301	GW	1958-02-05			88.01				
USGS	430429089230301	GW	1958-02-06			88.11				
USGS	430429089230301	GW	1958-02-07			88.26				
USGS	430429089230301	GW	1958-02-08			88.31				
USGS	430429089230301	GW	1958-02-09			88.32				
USGS	430429089230301	GW	1958-02-10			88.3				
USGS	430429089230301	GW	1958-02-11			88.13				
USGS	430429089230301	GW	1958-02-12			88.13				
USGS	430429089230301	GW	1958-02-13			88.2				
USGS	430429089230301	GW	1958-02-14			88.32				
USGS	430429089230301	GW	1958-02-15			88.33				
USGS	430429089230301	GW	1958-02-16			88.18				
USGS	430429089230301	GW	1958-02-17			88.16				
USGS	430429089230301	GW	1958-02-18			88.16				
USGS	430429089230301	GW	1958-02-19			88.29				
USGS	430429089230301	GW	1958-02-20			88.35				
USGS	430429089230301	GW	1958-02-21			88.35				
USGS	430429089230301	GW	1958-02-22			88.3				
USGS	430429089230301	GW	1958-02-23			88.27				
USGS	430429089230301	GW	1958-02-24			88.12				
USGS	430429089230301	GW	1958-02-25			88.08				
USGS	430429089230301	GW	1958-02-26			88.15				
USGS	430429089230301	GW	1958-02-27			88.21				
USGS	430429089230301	GW	1958-02-28			88.45				
USGS	430429089230301	GW	1958-03-01			88.51				
USGS	430429089230301	GW	1958-03-02			88.52				
USGS	430429089230301	GW	1958-03-03			88.33				
USGS	430429089230301	GW	1958-03-04			88.22				
USGS	430429089230301	GW	1958-03-05			88.25				
USGS	430429089230301	GW	1958-03-06			88.25				
USGS	430429089230301	GW	1958-03-07			88.32				
USGS	430429089230301	GW	1958-03-08			88.35				
USGS	430429089230301	GW	1958-03-09			88.35				
USGS	430429089230301	GW	1958-03-10			88.35				
USGS	430429089230301	GW	1958-03-11			88.35				
USGS	430429089230301	GW	1958-03-12			88.35				
USGS	430429089230301	GW	1958-03-13			88.19				
USGS	430429089230301	GW	1958-03-14			87.88				
USGS	430429089230301	GW	1958-03-15			87.69				
USGS	430429089230301	GW	1958-03-16			87.35				
USGS	430429089230301	GW	1958-03-17			86.91				
USGS	430429089230301	GW	1958-03-18			86.88				
USGS	430429089230301	GW	1958-03-19			86.92				
USGS	430429089230301	GW	1958-03-20			86.83				
USGS	430429089230301	GW	1958-03-21			86.74				
USGS	430429089230301	GW	1958-03-22			86.74				
USGS	430429089230301	GW	1958-03-23			86.73				
USGS	430429089230301	GW	1958-03-24			86.64				
USGS	430429089230301	GW	1958-03-25			86.54				
USGS	430429089230301	GW	1958-03-26			86.51				
USGS	430429089230301	GW	1958-03-27			86.51				
USGS	430429089230301	GW	1958-03-28			86.55				
USGS	430429089230301	GW	1958-03-29			86.56				
USGS	430429089230301	GW	1958-03-30			86.54				
USGS	430429089230301	GW	1958-03-31			86.41				
USGS	430429089230301	GW	1958-04-01			86.3				
USGS	430429089230301	GW	1958-04-02			86.3				
USGS	430429089230301	GW	1958-04-03			86.4				
USGS	430429089230301	GW	1958-04-04			86.49				
USGS	430429089230301	GW	1958-04-05			86.47				
USGS	430429089230301	GW	1958-04-06			86.33				
USGS	430429089230301	GW	1958-04-07			85.99				
USGS	430429089230301	GW	1958-04-08			85.86				
USGS	430429089230301	GW	1958-04-09			85.8				
USGS	430429089230301	GW	1958-04-10			85.82				
USGS	430429089230301	GW	1958-04-11			85.76				
USGS	430429089230301	GW	1958-04-12			85.7				
USGS	430429089230301	GW	1958-04-13			85.67				
USGS	430429089230301	GW	1958-04-14			85.57				
USGS	430429089230301	GW	1958-04-15			85.67				
USGS	430429089230301	GW	1958-04-16			85.89				
USGS	430429089230301	GW	1958-04-17			86.14				
USGS	430429089230301	GW	1958-04-18			86.47				
USGS	430429089230301	GW	1958-04-19			86.68				
USGS	430429089230301	GW	1958-04-20			86.68				
USGS	430429089230301	GW	1958-04-21			86.68				
USGS	430429089230301	GW	1958-04-22			86.64				
USGS	430429089230301	GW	1958-04-23			86.63				
USGS	430429089230301	GW	1958-04-24			86.63				
USGS	430429089230301	GW	1958-04-25			86.74				
USGS	430429089230301	GW	1958-04-26			86.82				
USGS	430429089230301	GW	1958-04-27			86.81				
USGS	430429089230301	GW	1958-04-28			86.6				
USGS	430429089230301	GW	1958-04-29			86.3				
USGS	430429089230301	GW	1958-04-30			86.22				
USGS	430429089230301	GW	1958-05-01			86.13				
USGS	430429089230301	GW	1958-05-02			86.17				
USGS	430429089230301	GW	1958-05-03			86.17				
USGS	430429089230301	GW	1958-05-04			86.23				
USGS	430429089230301	GW	1958-05-05			86.23				
USGS	430429089230301	GW	1958-05-06			86.23				
USGS	430429089230301	GW	1958-05-07			86.31				
USGS	430429089230301	GW	1958-05-08			86.61				
USGS	430429089230301	GW	1958-05-09			86.83				
USGS	430429089230301	GW	1958-05-10			87.25				
USGS	430429089230301	GW	1958-05-11			87.5				
USGS	430429089230301	GW	1958-05-12			88.04				
USGS	430429089230301	GW	1958-05-13			88.61				
USGS	430429089230301	GW	1958-05-14			89.09				
USGS	430429089230301	GW	1958-05-15			89.39				
USGS	430429089230301	GW	1958-05-16			89.6				
USGS	430429089230301	GW	1958-05-17			89.65				
USGS	430429089230301	GW	1958-05-18			89.65				
USGS	430429089230301	GW	1958-05-19			89.37				
USGS	430429089230301	GW	1958-05-20			88.93				
USGS	430429089230301	GW	1958-05-21			88.72				
USGS	430429089230301	GW	1958-05-22			88.6				
USGS	430429089230301	GW	1958-05-23			88.6				
USGS	430429089230301	GW	1958-05-24			88.6				
USGS	430429089230301	GW	1958-05-25			88.57				
USGS	430429089230301	GW	1958-05-26			88.44				
USGS	430429089230301	GW	1958-05-27			88.3				
USGS	430429089230301	GW	1958-05-28			88.27				
USGS	430429089230301	GW	1958-05-29			88.49				
USGS	430429089230301	GW	1958-05-31			88.6				
USGS	430429089230301	GW	1958-06-04			87.69				
USGS	430429089230301	GW	1958-06-05			87.56				
USGS	430429089230301	GW	1958-06-06			87.57				
USGS	430429089230301	GW	1958-06-07			87.58				
USGS	430429089230301	GW	1958-06-08			87.47				
USGS	430429089230301	GW	1958-06-09			87.17				
USGS	430429089230301	GW	1958-06-10			86.95				
USGS	430429089230301	GW	1958-06-11			87.03				
USGS	430429089230301	GW	1958-06-12			87.14				
USGS	430429089230301	GW	1958-06-13			87.22				
USGS	430429089230301	GW	1958-06-14			87.27				
USGS	430429089230301	GW	1958-06-15			87.26				
USGS	430429089230301	GW	1958-06-16			87				
USGS	430429089230301	GW	1958-06-17			86.78				
USGS	430429089230301	GW	1958-06-18			86.9				
USGS	430429089230301	GW	1958-06-19			87.03				
USGS	430429089230301	GW	1958-06-20			87.1				
USGS	430429089230301	GW	1958-06-21			87.42				
USGS	430429089230301	GW	1958-06-22			87.47				
USGS	430429089230301	GW	1958-06-23			87.43				
USGS	430429089230301	GW	1958-06-24			87.31				
USGS	430429089230301	GW	1958-06-25			87.31				
USGS	430429089230301	GW	1958-06-26			87.33				
USGS	430429089230301	GW	1958-06-27			87.42				
USGS	430429089230301	GW	1958-06-28			87.47				
USGS	430429089230301	GW	1958-06-29			87.47				
USGS	430429089230301	GW	1958-06-30			87.43				
USGS	430429089230301	GW	1958-07-01			87.46				
USGS	430429089230301	GW	1958-07-02			87.74				
USGS	430429089230301	GW	1958-07-03			87.97				
USGS	430429089230301	GW	1958-07-04			88.07				
USGS	430429089230301	GW	1958-07-05			88.07				
USGS	430429089230301	GW	1958-07-06			87.95				
USGS	430429089230301	GW	1958-07-07			87.76				
USGS	430429089230301	GW	1958-07-08			87.66				
USGS	430429089230301	GW	1958-07-09			87.83				
USGS	430429089230301	GW	1958-07-10			88.04				
USGS	430429089230301	GW	1958-07-11			88.26				
USGS	430429089230301	GW	1958-07-12			88.45				
USGS	430429089230301	GW	1958-07-13			88.61				
USGS	430429089230301	GW	1958-07-14			88.66				
USGS	430429089230301	GW	1958-07-15			88.82				
USGS	430429089230301	GW	1958-07-16			89.05				
USGS	430429089230301	GW	1958-07-17			89.26				
USGS	430429089230301	GW	1958-07-18			89.36				
USGS	430429089230301	GW	1958-07-19			89.4				
USGS	430429089230301	GW	1958-07-20			89.44				
USGS	430429089230301	GW	1958-07-21			89.43				
USGS	430429089230301	GW	1958-07-22			89.47				
USGS	430429089230301	GW	1958-07-23			89.71				
USGS	430429089230301	GW	1958-07-24			90.1				
USGS	430429089230301	GW	1958-07-25			90.5				
USGS	430429089230301	GW	1958-07-26			90.88				
USGS	430429089230301	GW	1958-07-27			91.12				
USGS	430429089230301	GW	1958-07-28			91.12				
USGS	430429089230301	GW	1958-07-29			91.04				
USGS	430429089230301	GW	1958-07-30			91.05				
USGS	430429089230301	GW	1958-07-31			91.06				
USGS	430429089230301	GW	1958-08-01			91.08				
USGS	430429089230301	GW	1958-08-02			91.16				
USGS	430429089230301	GW	1958-08-03			91.22				
USGS	430429089230301	GW	1958-08-04			91.35				
USGS	430429089230301	GW	1958-08-05			91.52				
USGS	430429089230301	GW	1958-08-06			91.71				
USGS	430429089230301	GW	1958-08-07			91.77				
USGS	430429089230301	GW	1958-08-08			91.84				
USGS	430429089230301	GW	1958-08-09			91.86				
USGS	430429089230301	GW	1958-08-10			91.86				
USGS	430429089230301	GW	1958-08-11			91.83				
USGS	430429089230301	GW	1958-08-12			91.69				
USGS	430429089230301	GW	1958-08-13			91.74				
USGS	430429089230301	GW	1958-08-14			91.85				
USGS	430429089230301	GW	1958-08-15			92				
USGS	430429089230301	GW	1958-08-16			92.1				
USGS	430429089230301	GW	1958-08-17			92.1				
USGS	430429089230301	GW	1958-08-18			92.01				
USGS	430429089230301	GW	1958-08-19			92				
USGS	430429089230301	GW	1958-08-20			92.12				
USGS	430429089230301	GW	1958-08-21			92.25				
USGS	430429089230301	GW	1958-08-22			92.26				
USGS	430429089230301	GW	1958-08-23			92.27				
USGS	430429089230301	GW	1958-08-24			92.2				
USGS	430429089230301	GW	1958-08-25			91.75				
USGS	430429089230301	GW	1958-08-26			91.24				
USGS	430429089230301	GW	1958-08-27			90.95				
USGS	430429089230301	GW	1958-08-28			90.85				
USGS	430429089230301	GW	1958-08-29			90.94				
USGS	430429089230301	GW	1958-08-30			90.96				
USGS	430429089230301	GW	1958-08-31			90.99				
USGS	430429089230301	GW	1958-09-01			90.91				
USGS	430429089230301	GW	1958-09-02			90.6				
USGS	430429089230301	GW	1958-09-03			90.39				
USGS	430429089230301	GW	1958-09-04			90.54				
USGS	430429089230301	GW	1958-09-05			90.68				
USGS	430429089230301	GW	1958-09-06			90.69				
USGS	430429089230301	GW	1958-09-07			90.67				
USGS	430429089230301	GW	1958-09-08			90.47				
USGS	430429089230301	GW	1958-09-09			90.29				
USGS	430429089230301	GW	1958-09-10			90.26				
USGS	430429089230301	GW	1958-09-11			90.31				
USGS	430429089230301	GW	1958-09-12			90.33				
USGS	430429089230301	GW	1958-09-13			90.37				
USGS	430429089230301	GW	1958-09-14			90.38				
USGS	430429089230301	GW	1958-09-15			90.37				
USGS	430429089230301	GW	1958-09-16			90.27				
USGS	430429089230301	GW	1958-09-17			90.36				
USGS	430429089230301	GW	1958-09-18			90.38				
USGS	430429089230301	GW	1958-09-19			90.37				
USGS	430429089230301	GW	1958-09-20			90.39				
USGS	430429089230301	GW	1958-09-21			90.37				
USGS	430429089230301	GW	1958-09-22			90.21				
USGS	430429089230301	GW	1958-09-23			90.02				
USGS	430429089230301	GW	1958-09-24			90.04				
USGS	430429089230301	GW	1958-09-25			90.16				
USGS	430429089230301	GW	1958-09-26			90.3				
USGS	430429089230301	GW	1958-09-27			90.37				
USGS	430429089230301	GW	1958-09-28			90.37				
USGS	430429089230301	GW	1958-09-29			90.23				
USGS	430429089230301	GW	1958-09-30			89.82				
USGS	430429089230301	GW	1958-10-01			89.74				
USGS	430429089230301	GW	1958-10-02			89.75				
USGS	430429089230301	GW	1958-10-03			89.75				
USGS	430429089230301	GW	1958-10-04			89.74				
USGS	430429089230301	GW	1958-10-05			89.7				
USGS	430429089230301	GW	1958-10-06			89.6				
USGS	430429089230301	GW	1958-10-07			89.49				
USGS	430429089230301	GW	1958-10-08			89.37				
USGS	430429089230301	GW	1958-10-09			89.28				
USGS	430429089230301	GW	1958-10-10			89.35				
USGS	430429089230301	GW	1958-10-11			89.36				
USGS	430429089230301	GW	1958-10-12			89.36				
USGS	430429089230301	GW	1958-10-13			89.23				
USGS	430429089230301	GW	1958-10-14			88.95				
USGS	430429089230301	GW	1958-10-15			88.96				
USGS	430429089230301	GW	1958-10-16			89.05				
USGS	430429089230301	GW	1958-10-17			89.21				
USGS	430429089230301	GW	1958-10-18			89.34				
USGS	430429089230301	GW	1958-10-19			89.34				
USGS	430429089230301	GW	1958-10-20			89.19				
USGS	430429089230301	GW	1958-10-21			88.97				
USGS	430429089230301	GW	1958-10-22			88.9				
USGS	430429089230301	GW	1958-10-23			88.89				
USGS	430429089230301	GW	1958-10-24			88.95				
USGS	430429089230301	GW	1958-10-25			88.96				
USGS	430429089230301	GW	1958-10-26			88.94				
USGS	430429089230301	GW	1958-10-27			88.78				
USGS	430429089230301	GW	1958-10-28			88.47				
USGS	430429089230301	GW	1958-10-29			88.38				
USGS	430429089230301	GW	1958-10-30			88.27				
USGS	430429089230301	GW	1958-10-31			88.18				
USGS	430429089230301	GW	1958-11-01			88.21				
USGS	430429089230301	GW	1958-11-02			88.21				
USGS	430429089230301	GW	1958-11-03			88.17				
USGS	430429089230301	GW	1958-11-04			88.14				
USGS	430429089230301	GW	1958-11-05			88.25				
USGS	430429089230301	GW	1958-11-06			88.49				
USGS	430429089230301	GW	1958-11-07			88.65				
USGS	430429089230301	GW	1958-11-08			88.65				
USGS	430429089230301	GW	1958-11-09			88.65				
USGS	430429089230301	GW	1958-11-10			88.61				
USGS	430429089230301	GW	1958-11-11			88.57				
USGS	430429089230301	GW	1958-11-12			88.55				
USGS	430429089230301	GW	1958-11-13			88.51				
USGS	430429089230301	GW	1958-11-14			88.52				
USGS	430429089230301	GW	1958-11-15			88.61				
USGS	430429089230301	GW	1958-11-16			88.62				
USGS	430429089230301	GW	1958-11-17			88.55				
USGS	430429089230301	GW	1958-11-18			88.34				
USGS	430429089230301	GW	1958-11-19			88.38				
USGS	430429089230301	GW	1958-11-20			88.52				
USGS	430429089230301	GW	1958-11-21			88.64				
USGS	430429089230301	GW	1958-11-22			88.72				
USGS	430429089230301	GW	1958-11-23			88.72				
USGS	430429089230301	GW	1958-11-24			88.69				
USGS	430429089230301	GW	1958-11-25			88.65				
USGS	430429089230301	GW	1958-11-26			88.61				
USGS	430429089230301	GW	1958-11-27			88.63				
USGS	430429089230301	GW	1958-11-28			88.59				
USGS	430429089230301	GW	1958-11-29			88.39				
USGS	430429089230301	GW	1958-11-30			88.33				
USGS	430429089230301	GW	1958-12-01			88.06				
USGS	430429089230301	GW	1958-12-02			87.75				
USGS	430429089230301	GW	1958-12-03			87.72				
USGS	430429089230301	GW	1958-12-04			87.7				
USGS	430429089230301	GW	1958-12-05			87.89				
USGS	430429089230301	GW	1958-12-06			88.09				
USGS	430429089230301	GW	1958-12-07			88.1				
USGS	430429089230301	GW	1958-12-08			88.1				
USGS	430429089230301	GW	1958-12-09			88.06				
USGS	430429089230301	GW	1958-12-10			88.12				
USGS	430429089230301	GW	1958-12-11			88.15				
USGS	430429089230301	GW	1958-12-12			88.18				
USGS	430429089230301	GW	1958-12-13			88.26				
USGS	430429089230301	GW	1958-12-14			88.26				
USGS	430429089230301	GW	1958-12-15			88.25				
USGS	430429089230301	GW	1958-12-16			88.17				
USGS	430429089230301	GW	1958-12-17			88.15				
USGS	430429089230301	GW	1958-12-18			88.21				
USGS	430429089230301	GW	1958-12-19			88.26				
USGS	430429089230301	GW	1958-12-20			88.38				
USGS	430429089230301	GW	1958-12-21			88.38				
USGS	430429089230301	GW	1958-12-22			88.37				
USGS	430429089230301	GW	1958-12-23			88.22				
USGS	430429089230301	GW	1958-12-24			88.14				
USGS	430429089230301	GW	1958-12-25			88.18				
USGS	430429089230301	GW	1958-12-26			88.18				
USGS	430429089230301	GW	1958-12-29			87.74				
USGS	430429089230301	GW	1958-12-30			87.87				
USGS	430429089230301	GW	1958-12-31			87.96				
USGS	430429089230301	GW	1959-01-01			87.96				
USGS	430429089230301	GW	1959-01-02			87.88				
USGS	430429089230301	GW	1959-01-03			87.84				
USGS	430429089230301	GW	1959-01-04			87.85				
USGS	430429089230301	GW	1959-01-05			87.85				
USGS	430429089230301	GW	1959-01-06			87.87				
USGS	430429089230301	GW	1959-01-07			87.96				
USGS	430429089230301	GW	1959-01-08			88.15				
USGS	430429089230301	GW	1959-01-09			88.84				
USGS	430429089230301	GW	1959-01-10			88.6				
USGS	430429089230301	GW	1959-01-11			88.61				
USGS	430429089230301	GW	1959-01-12			88.61				
USGS	430429089230301	GW	1959-01-13			88.63				
USGS	430429089230301	GW	1959-01-14			88.7				
USGS	430429089230301	GW	1959-01-15			88.77				
USGS	430429089230301	GW	1959-01-16			88.85				
USGS	430429089230301	GW	1959-01-17			88.95				
USGS	430429089230301	GW	1959-01-18			88.95				
USGS	430429089230301	GW	1959-01-19			88.95				
USGS	430429089230301	GW	1959-01-20			88.91				
USGS	430429089230301	GW	1959-01-21			88.95				
USGS	430429089230301	GW	1959-01-22			89.06				
USGS	430429089230301	GW	1959-01-23			89.24				
USGS	430429089230301	GW	1959-01-24			89.32				
USGS	430429089230301	GW	1959-01-25			89.33				
USGS	430429089230301	GW	1959-01-26			89.28				
USGS	430429089230301	GW	1959-01-27			89.13				
USGS	430429089230301	GW	1959-01-28			89.09				
USGS	430429089230301	GW	1959-01-29			89.13				
USGS	430429089230301	GW	1959-01-30			89.36				
USGS	430429089230301	GW	1959-01-31			89.51				
USGS	430429089230301	GW	1959-02-01			89.53				
USGS	430429089230301	GW	1959-02-02			89.52				
USGS	430429089230301	GW	1959-02-03			89.38				
USGS	430429089230301	GW	1959-02-04			89.18				
USGS	430429089230301	GW	1959-02-05			89.24				
USGS	430429089230301	GW	1959-02-06			89.44				
USGS	430429089230301	GW	1959-02-07			89.51				
USGS	430429089230301	GW	1959-02-08			89.51				
USGS	430429089230301	GW	1959-02-09			89.44				
USGS	430429089230301	GW	1959-02-10			89.25				
USGS	430429089230301	GW	1959-02-11			89.32				
USGS	430429089230301	GW	1959-02-12			89.35				
USGS	430429089230301	GW	1959-02-13			89.4				
USGS	430429089230301	GW	1959-02-14			89.41				
USGS	430429089230301	GW	1959-02-15			89.41				
USGS	430429089230301	GW	1959-02-16			89.4				
USGS	430429089230301	GW	1959-02-17			89.26				
USGS	430429089230301	GW	1959-02-18			89.34				
USGS	430429089230301	GW	1959-02-19			89.47				
USGS	430429089230301	GW	1959-02-20			89.58				
USGS	430429089230301	GW	1959-02-21			89.65				
USGS	430429089230301	GW	1959-02-22			89.66				
USGS	430429089230301	GW	1959-02-23			89.61				
USGS	430429089230301	GW	1959-02-24			89.38				
USGS	430429089230301	GW	1959-02-25			89.42				
USGS	430429089230301	GW	1959-02-26			89.42				
USGS	430429089230301	GW	1959-02-27			89.44				
USGS	430429089230301	GW	1959-02-28			89.47				
USGS	430429089230301	GW	1959-03-01			89.47				
USGS	430429089230301	GW	1959-03-02			89.34				
USGS	430429089230301	GW	1959-03-03			89.12				
USGS	430429089230301	GW	1959-03-04			89.17				
USGS	430429089230301	GW	1959-03-05			89.22				
USGS	430429089230301	GW	1959-03-06			89.2				
USGS	430429089230301	GW	1959-03-07			89.17				
USGS	430429089230301	GW	1959-03-08			89.17				
USGS	430429089230301	GW	1959-03-09			89.07				
USGS	430429089230301	GW	1959-03-10			88.95				
USGS	430429089230301	GW	1959-03-11			89.03				
USGS	430429089230301	GW	1959-03-12			89.05				
USGS	430429089230301	GW	1959-03-13			89.12				
USGS	430429089230301	GW	1959-03-14			89.17				
USGS	430429089230301	GW	1959-03-15			89.17				
USGS	430429089230301	GW	1959-03-16			89.03				
USGS	430429089230301	GW	1959-03-17			88.88				
USGS	430429089230301	GW	1959-03-18			88.96				
USGS	430429089230301	GW	1959-03-19			89.09				
