# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-19 13:48:30 -04:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09380000 COLORADO RIVER AT LEES FERRY, AZ
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 09380000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    5188        00060        00003      6128           Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     <  Actual value is known to be less than reported value and is write protected.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	5188_00060_00003	5188_00060_00003_cd
USGS	09380000	1923-06-26	61200	A
USGS	09380000	1923-06-27	59400	A
USGS	09380000	1923-06-28	60000	A
USGS	09380000	1923-06-29	61200	A
USGS	09380000	1923-06-30	62300	A
USGS	09380000	1923-07-01	58800	A
USGS	09380000	1923-07-02	55400	A
USGS	09380000	1923-07-03	51900	A
USGS	09380000	1923-07-04	49600	A
USGS	09380000	1923-07-05	47200	A
USGS	09380000	1923-07-06	43800	A
USGS	09380000	1923-07-07	41000	A
USGS	09380000	1923-07-08	40400	A
USGS	09380000	1923-07-09	39400	A
USGS	09380000	1923-07-10	40400	A
USGS	09380000	1923-07-11	42100	A
USGS	09380000	1923-07-12	42100	A
USGS	09380000	1923-07-13	41000	A
USGS	09380000	1923-07-14	40400	A
USGS	09380000	1923-07-15	38800	A
USGS	09380000	1923-07-16	38200	A
USGS	09380000	1923-07-17	39400	A
USGS	09380000	1923-07-18	35600	A
USGS	09380000	1923-07-19	35600	A
USGS	09380000	1923-07-20	34100	A
USGS	09380000	1923-07-21	32100	A
USGS	09380000	1923-07-22	31600	A
USGS	09380000	1923-07-23	31200	A
USGS	09380000	1923-07-24	34100	A
USGS	09380000	1923-07-25	31600	A
USGS	09380000	1923-07-26	28400	A
USGS	09380000	1923-07-27	27000	A
USGS	09380000	1923-07-28	25600	A
USGS	09380000	1923-07-29	24400	A
USGS	09380000	1923-07-30	24000	A
USGS	09380000	1923-07-31	26600	A
USGS	09380000	1923-08-01	25200	A
USGS	09380000	1923-08-02	22700	A
USGS	09380000	1923-08-03	22700	A
USGS	09380000	1923-08-04	21500	A
USGS	09380000	1923-08-05	20800	A
USGS	09380000	1923-08-06	20800	A
USGS	09380000	1923-08-07	20400	A
USGS	09380000	1923-08-08	19000	A
USGS	09380000	1923-08-09	17700	A
USGS	09380000	1923-08-10	16400	A
USGS	09380000	1923-08-11	17700	A
USGS	09380000	1923-08-12	16700	A
USGS	09380000	1923-08-13	22300	A
USGS	09380000	1923-08-14	23500	A
USGS	09380000	1923-08-15	28800	A
USGS	09380000	1923-08-16	27900	A
USGS	09380000	1923-08-17	27400	A
USGS	09380000	1923-08-18	28400	A
USGS	09380000	1923-08-19	29200	A
USGS	09380000	1923-08-20	32100	A
USGS	09380000	1923-08-21	29200	A
USGS	09380000	1923-08-22	25200	A
USGS	09380000	1923-08-23	22700	A
USGS	09380000	1923-08-24	21500	A
USGS	09380000	1923-08-25	19000	A
USGS	09380000	1923-08-26	18000	A
USGS	09380000	1923-08-27	16700	A
USGS	09380000	1923-08-28	15300	A
USGS	09380000	1923-08-29	14100	A
USGS	09380000	1923-08-30	18600	A
USGS	09380000	1923-08-31	18300	A
USGS	09380000	1923-09-01	21100	A
USGS	09380000	1923-09-02	19400	A
USGS	09380000	1923-09-03	15000	A
USGS	09380000	1923-09-04	13600	A
USGS	09380000	1923-09-05	13100	A
USGS	09380000	1923-09-06	12600	A
USGS	09380000	1923-09-07	12100	A
USGS	09380000	1923-09-08	11100	A
USGS	09380000	1923-09-09	10600	A
USGS	09380000	1923-09-10	10400	A
USGS	09380000	1923-09-11	9740	A
USGS	09380000	1923-09-12	9740	A
USGS	09380000	1923-09-13	9960	A
USGS	09380000	1923-09-14	9960	A
USGS	09380000	1923-09-15	9520	A
USGS	09380000	1923-09-16	8690	A
USGS	09380000	1923-09-17	8300	A
USGS	09380000	1923-09-18	9310	A
USGS	09380000	1923-09-19	15000	A
USGS	09380000	1923-09-20	47800	A
USGS	09380000	1923-09-21	28400	A
USGS	09380000	1923-09-22	16700	A
USGS	09380000	1923-09-23	13300	A
USGS	09380000	1923-09-24	12100	A
USGS	09380000	1923-09-25	14100	A
USGS	09380000	1923-09-26	19000	A
USGS	09380000	1923-09-27	17700	A
USGS	09380000	1923-09-28	16100	A
USGS	09380000	1923-09-29	14400	A
USGS	09380000	1923-09-30	14100	A
USGS	09380000	1923-10-01	13700	A
USGS	09380000	1923-10-02	13200	A
USGS	09380000	1923-10-03	13000	A
USGS	09380000	1923-10-04	12800	A
USGS	09380000	1923-10-05	12400	A
USGS	09380000	1923-10-06	12800	A
USGS	09380000	1923-10-07	12200	A
USGS	09380000	1923-10-08	12000	A
USGS	09380000	1923-10-09	12700	A
USGS	09380000	1923-10-10	12600	A
USGS	09380000	1923-10-11	12400	A
USGS	09380000	1923-10-12	12300	A
USGS	09380000	1923-10-13	12400	A
USGS	09380000	1923-10-14	12300	A
USGS	09380000	1923-10-15	12200	A
USGS	09380000	1923-10-16	12200	A
USGS	09380000	1923-10-17	12100	A
USGS	09380000	1923-10-18	11800	A
USGS	09380000	1923-10-19	11600	A
USGS	09380000	1923-10-20	11600	A
USGS	09380000	1923-10-21	11300	A
USGS	09380000	1923-10-22	10800	A
USGS	09380000	1923-10-23	10400	A
USGS	09380000	1923-10-24	10300	A
USGS	09380000	1923-10-25	10100	A
USGS	09380000	1923-10-26	10300	A
USGS	09380000	1923-10-27	11400	A
USGS	09380000	1923-10-28	11600	A
USGS	09380000	1923-10-29	10900	A
USGS	09380000	1923-10-30	10600	A
USGS	09380000	1923-10-31	10300	A
USGS	09380000	1923-11-01	10200	A
USGS	09380000	1923-11-02	10300	A
USGS	09380000	1923-11-03	10300	A
USGS	09380000	1923-11-04	10300	A
USGS	09380000	1923-11-05	10500	A
USGS	09380000	1923-11-06	10300	A
USGS	09380000	1923-11-07	10100	A
USGS	09380000	1923-11-08	9890	A
USGS	09380000	1923-11-09	9680	A
USGS	09380000	1923-11-10	9550	A
USGS	09380000	1923-11-11	12600	A
USGS	09380000	1923-11-12	19600	A
USGS	09380000	1923-11-13	18200	A
USGS	09380000	1923-11-14	16600	A
USGS	09380000	1923-11-15	14200	A
USGS	09380000	1923-11-16	12200	A
USGS	09380000	1923-11-17	11400	A
USGS	09380000	1923-11-18	11000	A
USGS	09380000	1923-11-19	10300	A
USGS	09380000	1923-11-20	9970	A
USGS	09380000	1923-11-21	9720	A
USGS	09380000	1923-11-22	9510	A
USGS	09380000	1923-11-23	9270	A
USGS	09380000	1923-11-24	9110	A
USGS	09380000	1923-11-25	8870	A
USGS	09380000	1923-11-26	8670	A
USGS	09380000	1923-11-27	8480	A
USGS	09380000	1923-11-28	8250	A
USGS	09380000	1923-11-29	8250	A
USGS	09380000	1923-11-30	8100	A
USGS	09380000	1923-12-01	8100	A
USGS	09380000	1923-12-02	8100	A
USGS	09380000	1923-12-03	8060	A
USGS	09380000	1923-12-04	7950	A
USGS	09380000	1923-12-05	7990	A
USGS	09380000	1923-12-06	8210	A
USGS	09380000	1923-12-07	8290	A
USGS	09380000	1923-12-08	8330	A
USGS	09380000	1923-12-09	8290	A
USGS	09380000	1923-12-10	7720	A
USGS	09380000	1923-12-11	7220	A
USGS	09380000	1923-12-12	6820	A
USGS	09380000	1923-12-13	6480	A
USGS	09380000	1923-12-14	6750	A
USGS	09380000	1923-12-15	6480	A
USGS	09380000	1923-12-16	5810	A
USGS	09380000	1923-12-17	5390	A
USGS	09380000	1923-12-18	5130	A
USGS	09380000	1923-12-19	4910	A
USGS	09380000	1923-12-20	4680	A
USGS	09380000	1923-12-21	4830	A
USGS	09380000	1923-12-22	5480	A
USGS	09380000	1923-12-23	5840	A
USGS	09380000	1923-12-24	6160	A
USGS	09380000	1923-12-25	6160	A
USGS	09380000	1923-12-26	5840	A
USGS	09380000	1923-12-27	5690	A
USGS	09380000	1923-12-28	5630	A
USGS	09380000	1923-12-29	7720	A
USGS	09380000	1923-12-30	9150	A
USGS	09380000	1923-12-31	9150	A
USGS	09380000	1924-01-01	7910	A
USGS	09380000	1924-01-02	7360	A
USGS	09380000	1924-01-03	6650	A
USGS	09380000	1924-01-04	5690	A
USGS	09380000	1924-01-05	4700	A
USGS	09380000	1924-01-06	3920	A
USGS	09380000	1924-01-07	3440	A
USGS	09380000	1924-01-08	3160	A
USGS	09380000	1924-01-09	3440	A
USGS	09380000	1924-01-10	4130	A
USGS	09380000	1924-01-11	4040	A
USGS	09380000	1924-01-12	4280	A
USGS	09380000	1924-01-13	4440	A
USGS	09380000	1924-01-14	4650	A
USGS	09380000	1924-01-15	4830	A
USGS	09380000	1924-01-16	5160	A
USGS	09380000	1924-01-17	5130	A
USGS	09380000	1924-01-18	5420	A
USGS	09380000	1924-01-19	5210	A
USGS	09380000	1924-01-20	5160	A
USGS	09380000	1924-01-21	4960	A
USGS	09380000	1924-01-22	4650	A
USGS	09380000	1924-01-23	4910	A
USGS	09380000	1924-01-24	5160	A
USGS	09380000	1924-01-25	5540	A
USGS	09380000	1924-01-26	5450	A
USGS	09380000	1924-01-27	5240	A
USGS	09380000	1924-01-28	4990	A
USGS	09380000	1924-01-29	5240	A
USGS	09380000	1924-01-30	5510	A
USGS	09380000	1924-01-31	5510	A
USGS	09380000	1924-02-01	5570	A
USGS	09380000	1924-02-02	5940	A
USGS	09380000	1924-02-03	6320	A
USGS	09380000	1924-02-04	6420	A
USGS	09380000	1924-02-05	6480	A
USGS	09380000	1924-02-06	6650	A
USGS	09380000	1924-02-07	6650	A
USGS	09380000	1924-02-08	6820	A
USGS	09380000	1924-02-09	6820	A
USGS	09380000	1924-02-10	6860	A
USGS	09380000	1924-02-11	7180	A
USGS	09380000	1924-02-12	7540	A
USGS	09380000	1924-02-13	8520	A
USGS	09380000	1924-02-14	8870	A
USGS	09380000	1924-02-15	9270	A
USGS	09380000	1924-02-16	9270	A
USGS	09380000	1924-02-17	9390	A
USGS	09380000	1924-02-18	11300	A
USGS	09380000	1924-02-19	11300	A
USGS	09380000	1924-02-20	11000	A
USGS	09380000	1924-02-21	10900	A
USGS	09380000	1924-02-22	10700	A
USGS	09380000	1924-02-23	10400	A
USGS	09380000	1924-02-24	10200	A
USGS	09380000	1924-02-25	10000	A
USGS	09380000	1924-02-26	10300	A
USGS	09380000	1924-02-27	11300	A
USGS	09380000	1924-02-28	11300	A
USGS	09380000	1924-02-29	11000	A
USGS	09380000	1924-03-01	10100	A
USGS	09380000	1924-03-02	9760	A
USGS	09380000	1924-03-03	10100	A
USGS	09380000	1924-03-04	10200	A
USGS	09380000	1924-03-05	10000	A
USGS	09380000	1924-03-06	9640	A
USGS	09380000	1924-03-07	9070	A
USGS	09380000	1924-03-08	8950	A
USGS	09380000	1924-03-09	8790	A
USGS	09380000	1924-03-10	8440	A
USGS	09380000	1924-03-11	8250	A
USGS	09380000	1924-03-12	8020	A
USGS	09380000	1924-03-13	8020	A
USGS	09380000	1924-03-14	7580	A
USGS	09380000	1924-03-15	7320	A
USGS	09380000	1924-03-16	7400	A
USGS	09380000	1924-03-17	7580	A
USGS	09380000	1924-03-18	7540	A
USGS	09380000	1924-03-19	7400	A
USGS	09380000	1924-03-20	7540	A
USGS	09380000	1924-03-21	7580	A
USGS	09380000	1924-03-22	7540	A
USGS	09380000	1924-03-23	7400	A
USGS	09380000	1924-03-24	7140	A
USGS	09380000	1924-03-25	7180	A
USGS	09380000	1924-03-26	7220	A
USGS	09380000	1924-03-27	7140	A
USGS	09380000	1924-03-28	7220	A
USGS	09380000	1924-03-29	7000	A
USGS	09380000	1924-03-30	8630	A
USGS	09380000	1924-03-31	9070	A
USGS	09380000	1924-04-01	9030	A
USGS	09380000	1924-04-02	8210	A
USGS	09380000	1924-04-03	8180	A
USGS	09380000	1924-04-04	8060	A
USGS	09380000	1924-04-05	8060	A
USGS	09380000	1924-04-06	8590	A
USGS	09380000	1924-04-07	9850	A
USGS	09380000	1924-04-08	11400	A
USGS	09380000	1924-04-09	13400	A
USGS	09380000	1924-04-10	21800	A
USGS	09380000	1924-04-11	33600	A
USGS	09380000	1924-04-12	38500	A
USGS	09380000	1924-04-13	40600	A
USGS	09380000	1924-04-14	41200	A
USGS	09380000	1924-04-15	40100	A
USGS	09380000	1924-04-16	40100	A
USGS	09380000	1924-04-17	43400	A
USGS	09380000	1924-04-18	44500	A
USGS	09380000	1924-04-19	39000	A
USGS	09380000	1924-04-20	35000	A
USGS	09380000	1924-04-21	31200	A
USGS	09380000	1924-04-22	28100	A
USGS	09380000	1924-04-23	27200	A
USGS	09380000	1924-04-24	29000	A
USGS	09380000	1924-04-25	32600	A
USGS	09380000	1924-04-26	35000	A
USGS	09380000	1924-04-27	37500	A
USGS	09380000	1924-04-28	36500	A
USGS	09380000	1924-04-29	33600	A
USGS	09380000	1924-04-30	30800	A
USGS	09380000	1924-05-01	29400	A
USGS	09380000	1924-05-02	26800	A
USGS	09380000	1924-05-03	25000	A
USGS	09380000	1924-05-04	24600	A
USGS	09380000	1924-05-05	25800	A
USGS	09380000	1924-05-06	30800	A
USGS	09380000	1924-05-07	38500	A
USGS	09380000	1924-05-08	42300	A
USGS	09380000	1924-05-09	44500	A
USGS	09380000	1924-05-10	45100	A
USGS	09380000	1924-05-11	45700	A
USGS	09380000	1924-05-12	46900	A
USGS	09380000	1924-05-13	48100	A
USGS	09380000	1924-05-14	49300	A
USGS	09380000	1924-05-15	49900	A
USGS	09380000	1924-05-16	52400	A
USGS	09380000	1924-05-17	56200	A
USGS	09380000	1924-05-18	58200	A
USGS	09380000	1924-05-19	60800	A
USGS	09380000	1924-05-20	61400	A
USGS	09380000	1924-05-21	65400	A
USGS	09380000	1924-05-22	65400	A
USGS	09380000	1924-05-23	66100	A
USGS	09380000	1924-05-24	64700	A
USGS	09380000	1924-05-25	64000	A
USGS	09380000	1924-05-26	61400	A
USGS	09380000	1924-05-27	58800	A
USGS	09380000	1924-05-28	56800	A
USGS	09380000	1924-05-29	58200	A
USGS	09380000	1924-05-30	58800	A
USGS	09380000	1924-05-31	58800	A
USGS	09380000	1924-06-01	54900	A
USGS	09380000	1924-06-02	51800	A
USGS	09380000	1924-06-03	47500	A
USGS	09380000	1924-06-04	44500	A
USGS	09380000	1924-06-05	42800	A
USGS	09380000	1924-06-06	44000	A
USGS	09380000	1924-06-07	48700	A
USGS	09380000	1924-06-08	54900	A
USGS	09380000	1924-06-09	61400	A
USGS	09380000	1924-06-10	64700	A
USGS	09380000	1924-06-11	62000	A
USGS	09380000	1924-06-12	57500	A
USGS	09380000	1924-06-13	54900	A
USGS	09380000	1924-06-14	55600	A
USGS	09380000	1924-06-15	59400	A
USGS	09380000	1924-06-16	66100	A
USGS	09380000	1924-06-17	71500	A
USGS	09380000	1924-06-18	72800	A
USGS	09380000	1924-06-19	70100	A
USGS	09380000	1924-06-20	65400	A
USGS	09380000	1924-06-21	59400	A
USGS	09380000	1924-06-22	53600	A
USGS	09380000	1924-06-23	48100	A
USGS	09380000	1924-06-24	44500	A
USGS	09380000	1924-06-25	41200	A
USGS	09380000	1924-06-26	39000	A
USGS	09380000	1924-06-27	37500	A
USGS	09380000	1924-06-28	35500	A
USGS	09380000	1924-06-29	34600	A
USGS	09380000	1924-06-30	32200	A
USGS	09380000	1924-07-01	30400	A
USGS	09380000	1924-07-02	28600	A
USGS	09380000	1924-07-03	26800	A
USGS	09380000	1924-07-04	25000	A
USGS	09380000	1924-07-05	23000	A
USGS	09380000	1924-07-06	21400	A
USGS	09380000	1924-07-07	20300	A
USGS	09380000	1924-07-08	19200	A
USGS	09380000	1924-07-09	18200	A
USGS	09380000	1924-07-10	17800	A
USGS	09380000	1924-07-11	18200	A
USGS	09380000	1924-07-12	20600	A
USGS	09380000	1924-07-13	20300	A
USGS	09380000	1924-07-14	19600	A
USGS	09380000	1924-07-15	18800	A
USGS	09380000	1924-07-16	16800	A
USGS	09380000	1924-07-17	15400	A
USGS	09380000	1924-07-18	14200	A
USGS	09380000	1924-07-19	13400	A
USGS	09380000	1924-07-20	12600	A
USGS	09380000	1924-07-21	11600	A
USGS	09380000	1924-07-22	11400	A
USGS	09380000	1924-07-23	11000	A
USGS	09380000	1924-07-24	10100	A
USGS	09380000	1924-07-25	9270	A
USGS	09380000	1924-07-26	8520	A
USGS	09380000	1924-07-27	8100	A
USGS	09380000	1924-07-28	8180	A
USGS	09380000	1924-07-29	8140	A
USGS	09380000	1924-07-30	8670	A
USGS	09380000	1924-07-31	6650	A
USGS	09380000	1924-08-01	7110	A
USGS	09380000	1924-08-02	7910	A
USGS	09380000	1924-08-03	8100	A
USGS	09380000	1924-08-04	7430	A
USGS	09380000	1924-08-05	7180	A
USGS	09380000	1924-08-06	6420	A
USGS	09380000	1924-08-07	6750	A
USGS	09380000	1924-08-08	6160	A
USGS	09380000	1924-08-09	5330	A
USGS	09380000	1924-08-10	4910	A
USGS	09380000	1924-08-11	4650	A
USGS	09380000	1924-08-12	4280	A
USGS	09380000	1924-08-13	4090	A
USGS	09380000	1924-08-14	3980	A
USGS	09380000	1924-08-15	3890	A
USGS	09380000	1924-08-16	4130	A
USGS	09380000	1924-08-17	4280	A
USGS	09380000	1924-08-18	4780	A
USGS	09380000	1924-08-19	4700	A
USGS	09380000	1924-08-20	4420	A
USGS	09380000	1924-08-21	4680	A
USGS	09380000	1924-08-22	4390	A
USGS	09380000	1924-08-23	4350	A
USGS	09380000	1924-08-24	4130	A
USGS	09380000	1924-08-25	3810	A
USGS	09380000	1924-08-26	3500	A
USGS	09380000	1924-08-27	3360	A
USGS	09380000	1924-08-28	3100	A
USGS	09380000	1924-08-29	2920	A
USGS	09380000	1924-08-30	2800	A
USGS	09380000	1924-08-31	2750	A
USGS	09380000	1924-09-01	2640	A
USGS	09380000	1924-09-02	2500	A
USGS	09380000	1924-09-03	2390	A
USGS	09380000	1924-09-04	2390	A
USGS	09380000	1924-09-05	2320	A
USGS	09380000	1924-09-06	2360	A
USGS	09380000	1924-09-07	2310	A
USGS	09380000	1924-09-08	2290	A
USGS	09380000	1924-09-09	2290	A
USGS	09380000	1924-09-10	3420	A
USGS	09380000	1924-09-11	3240	A
USGS	09380000	1924-09-12	2800	A
USGS	09380000	1924-09-13	9640	A
USGS	09380000	1924-09-14	9150	A
USGS	09380000	1924-09-15	7690	A
USGS	09380000	1924-09-16	6320	A
USGS	09380000	1924-09-17	4830	A
USGS	09380000	1924-09-18	4510	A
USGS	09380000	1924-09-19	4830	A
USGS	09380000	1924-09-20	4580	A
USGS	09380000	1924-09-21	4200	A
USGS	09380000	1924-09-22	3870	A
USGS	09380000	1924-09-23	3770	A
USGS	09380000	1924-09-24	3700	A
USGS	09380000	1924-09-25	3770	A
USGS	09380000	1924-09-26	3850	A
USGS	09380000	1924-09-27	3850	A
USGS	09380000	1924-09-28	3790	A
USGS	09380000	1924-09-29	3790	A
USGS	09380000	1924-09-30	3850	A
USGS	09380000	1924-10-01	3840	A
USGS	09380000	1924-10-02	3820	A
USGS	09380000	1924-10-03	3800	A
USGS	09380000	1924-10-04	3760	A
USGS	09380000	1924-10-05	3740	A
USGS	09380000	1924-10-06	3760	A
USGS	09380000	1924-10-07	4200	A
USGS	09380000	1924-10-08	5410	A
USGS	09380000	1924-10-09	6580	A
USGS	09380000	1924-10-10	5680	A
USGS	09380000	1924-10-11	5560	A
USGS	09380000	1924-10-12	6250	A
USGS	09380000	1924-10-13	6650	A
USGS	09380000	1924-10-14	6150	A
USGS	09380000	1924-10-15	5900	A
USGS	09380000	1924-10-16	6090	A
USGS	09380000	1924-10-17	6320	A
USGS	09380000	1924-10-18	6350	A
USGS	09380000	1924-10-19	6220	A
USGS	09380000	1924-10-20	6220	A
USGS	09380000	1924-10-21	6610	A
USGS	09380000	1924-10-22	6680	A
USGS	09380000	1924-10-23	6720	A
USGS	09380000	1924-10-24	6680	A
USGS	09380000	1924-10-25	6890	A
USGS	09380000	1924-10-26	6780	A
USGS	09380000	1924-10-27	6850	A
USGS	09380000	1924-10-28	6820	A
USGS	09380000	1924-10-29	6280	A
USGS	09380000	1924-10-30	6480	A
USGS	09380000	1924-10-31	6510	A
USGS	09380000	1924-11-01	6350	A
USGS	09380000	1924-11-02	6480	A
USGS	09380000	1924-11-03	6580	A
USGS	09380000	1924-11-04	6650	A
USGS	09380000	1924-11-05	6580	A
USGS	09380000	1924-11-06	6650	A
USGS	09380000	1924-11-07	6610	A
USGS	09380000	1924-11-08	6580	A
USGS	09380000	1924-11-09	6580	A
USGS	09380000	1924-11-10	6610	A
USGS	09380000	1924-11-11	6890	A
USGS	09380000	1924-11-12	6680	A
USGS	09380000	1924-11-13	6580	A
USGS	09380000	1924-11-14	6480	A
USGS	09380000	1924-11-15	6610	A
USGS	09380000	1924-11-16	6650	A
USGS	09380000	1924-11-17	6750	A
USGS	09380000	1924-11-18	6650	A
USGS	09380000	1924-11-19	6650	A
USGS	09380000	1924-11-20	6550	A
USGS	09380000	1924-11-21	6320	A
USGS	09380000	1924-11-22	6220	A
USGS	09380000	1924-11-23	6220	A
USGS	09380000	1924-11-24	6380	A
USGS	09380000	1924-11-25	6580	A
USGS	09380000	1924-11-26	6580	A
USGS	09380000	1924-11-27	6480	A
USGS	09380000	1924-11-28	6510	A
USGS	09380000	1924-11-29	6510	A
USGS	09380000	1924-11-30	6550	A
USGS	09380000	1924-12-01	6250	A
USGS	09380000	1924-12-02	5870	A
USGS	09380000	1924-12-03	5620	A
USGS	09380000	1924-12-04	5590	A
USGS	09380000	1924-12-05	5560	A
USGS	09380000	1924-12-06	5470	A
USGS	09380000	1924-12-07	5870	A
USGS	09380000	1924-12-08	5840	A
USGS	09380000	1924-12-09	5870	A
USGS	09380000	1924-12-10	5930	A
USGS	09380000	1924-12-11	5960	A
USGS	09380000	1924-12-12	5960	A
USGS	09380000	1924-12-13	5650	A
USGS	09380000	1924-12-14	5350	A
USGS	09380000	1924-12-15	5090	A
USGS	09380000	1924-12-16	4810	A
USGS	09380000	1924-12-17	4620	A
USGS	09380000	1924-12-18	4700	A
USGS	09380000	1924-12-19	5030	A
USGS	09380000	1924-12-20	5180	A
USGS	09380000	1924-12-21	4970	A
USGS	09380000	1924-12-22	4270	A
USGS	09380000	1924-12-23	4020	A
USGS	09380000	1924-12-24	3400	A
USGS	09380000	1924-12-25	2800	A
USGS	09380000	1924-12-26	1500	A
USGS	09380000	1924-12-27	1000	A
USGS	09380000	1924-12-28	1200	A
USGS	09380000	1924-12-29	1350	A
USGS	09380000	1924-12-30	1350	A
USGS	09380000	1924-12-31	1350	A
USGS	09380000	1925-01-01	1500	A
USGS	09380000	1925-01-02	2400	A
USGS	09380000	1925-01-03	2800	A
USGS	09380000	1925-01-04	2900	A
USGS	09380000	1925-01-05	3100	A
USGS	09380000	1925-01-06	3500	A
USGS	09380000	1925-01-07	4000	A
USGS	09380000	1925-01-08	4300	A
USGS	09380000	1925-01-09	4400	A
USGS	09380000	1925-01-10	4600	A
USGS	09380000	1925-01-11	4400	A
USGS	09380000	1925-01-12	4100	A
USGS	09380000	1925-01-13	3850	A
USGS	09380000	1925-01-14	3950	A
USGS	09380000	1925-01-15	4150	A
USGS	09380000	1925-01-16	4300	A
USGS	09380000	1925-01-17	4400	A
USGS	09380000	1925-01-18	4400	A
USGS	09380000	1925-01-19	4350	A
USGS	09380000	1925-01-20	4400	A
USGS	09380000	1925-01-21	4500	A
USGS	09380000	1925-01-22	4650	A
USGS	09380000	1925-01-23	4750	A
USGS	09380000	1925-01-24	4900	A
USGS	09380000	1925-01-25	4900	A
USGS	09380000	1925-01-26	4900	A
USGS	09380000	1925-01-27	4800	A
USGS	09380000	1925-01-28	4900	A
USGS	09380000	1925-01-29	5100	A
USGS	09380000	1925-01-30	5400	A
USGS	09380000	1925-01-31	5800	A
USGS	09380000	1925-02-01	6000	A
USGS	09380000	1925-02-02	6500	A
USGS	09380000	1925-02-03	8500	A
USGS	09380000	1925-02-04	7000	A
USGS	09380000	1925-02-05	8500	A
USGS	09380000	1925-02-06	7200	A
USGS	09380000	1925-02-07	7330	A
USGS	09380000	1925-02-08	7330	A
USGS	09380000	1925-02-09	7190	A
USGS	09380000	1925-02-10	7020	A
USGS	09380000	1925-02-11	7090	A
USGS	09380000	1925-02-12	6990	A
USGS	09380000	1925-02-13	6990	A
USGS	09380000	1925-02-14	6920	A
USGS	09380000	1925-02-15	6890	A
USGS	09380000	1925-02-16	6780	A
USGS	09380000	1925-02-17	6750	A
USGS	09380000	1925-02-18	6750	A
USGS	09380000	1925-02-19	6850	A
USGS	09380000	1925-02-20	6820	A
USGS	09380000	1925-02-21	6850	A
USGS	09380000	1925-02-22	7090	A
USGS	09380000	1925-02-23	7260	A
USGS	09380000	1925-02-24	7360	A
USGS	09380000	1925-02-25	7540	A
USGS	09380000	1925-02-26	8040	A
USGS	09380000	1925-02-27	8040	A
USGS	09380000	1925-02-28	8270	A
USGS	09380000	1925-03-01	8080	A
USGS	09380000	1925-03-02	7610	A
USGS	09380000	1925-03-03	7440	A
USGS	09380000	1925-03-04	7440	A
USGS	09380000	1925-03-05	7260	A
USGS	09380000	1925-03-06	7330	A
USGS	09380000	1925-03-07	7440	A
USGS	09380000	1925-03-08	7720	A
USGS	09380000	1925-03-09	8160	A
USGS	09380000	1925-03-10	8380	A
USGS	09380000	1925-03-11	8730	A
USGS	09380000	1925-03-12	15700	A
USGS	09380000	1925-03-13	16200	A
USGS	09380000	1925-03-14	15400	A
USGS	09380000	1925-03-15	13800	A
USGS	09380000	1925-03-16	12000	A
USGS	09380000	1925-03-17	10800	A
USGS	09380000	1925-03-18	9830	A
USGS	09380000	1925-03-19	9130	A
USGS	09380000	1925-03-20	8540	A
USGS	09380000	1925-03-21	8190	A
USGS	09380000	1925-03-22	8270	A
USGS	09380000	1925-03-23	7930	A
USGS	09380000	1925-03-24	7540	A
USGS	09380000	1925-03-25	7330	A
USGS	09380000	1925-03-26	7830	A
USGS	09380000	1925-03-27	8500	A
USGS	09380000	1925-03-28	9750	A
USGS	09380000	1925-03-29	12200	A
USGS	09380000	1925-03-30	14200	A
USGS	09380000	1925-03-31	14700	A
USGS	09380000	1925-04-01	15400	A
USGS	09380000	1925-04-02	15900	A
USGS	09380000	1925-04-03	15700	A
USGS	09380000	1925-04-04	15800	A
USGS	09380000	1925-04-05	16300	A
USGS	09380000	1925-04-06	16500	A
USGS	09380000	1925-04-07	16500	A
USGS	09380000	1925-04-08	16600	A
USGS	09380000	1925-04-09	18000	A
USGS	09380000	1925-04-10	18800	A
USGS	09380000	1925-04-11	17700	A
USGS	09380000	1925-04-12	16600	A
USGS	09380000	1925-04-13	17100	A
USGS	09380000	1925-04-14	16900	A
USGS	09380000	1925-04-15	18000	A
USGS	09380000	1925-04-16	21500	A
USGS	09380000	1925-04-17	24100	A
USGS	09380000	1925-04-18	25900	A
USGS	09380000	1925-04-19	28800	A
USGS	09380000	1925-04-20	32400	A
USGS	09380000	1925-04-21	33400	A
